,id,station,date,prcp,tobs
595,1813,USC00519397,2015-02-19,0.01,71
596,1814,USC00519397,2015-02-20,0.01,73
597,1815,USC00519397,2015-02-21,0.24,63
598,1827,USC00519397,2015-03-05,0.65,67
599,1841,USC00519397,2015-03-20,0.05,74
600,1847,USC00519397,2015-03-26,0.26,65
601,1850,USC00519397,2015-03-29,0.41,70
602,1851,USC00519397,2015-03-30,0.04,73
603,1860,USC00519397,2015-04-08,0.01,75
604,1866,USC00519397,2015-04-14,0.03,75
605,1867,USC00519397,2015-04-15,0.01,75
606,1869,USC00519397,2015-04-17,0.06,77
607,1874,USC00519397,2015-04-22,0.03,76
608,1876,USC00519397,2015-04-24,0.07,77
609,1878,USC00519397,2015-04-26,0.01,78
610,1879,USC00519397,2015-04-27,0.06,81
611,1880,USC00519397,2015-04-28,0.04,74
612,1881,USC00519397,2015-04-29,0.02,77
613,1883,USC00519397,2015-05-01,0.06,75
614,1887,USC00519397,2015-05-05,0.05,77
615,1888,USC00519397,2015-05-06,0.03,75
616,1889,USC00519397,2015-05-07,0.01,77
617,1890,USC00519397,2015-05-08,0.18,73
618,1891,USC00519397,2015-05-09,0.05,76
619,1894,USC00519397,2015-05-12,0.01,74
620,1897,USC00519397,2015-05-15,0.13,74
621,1905,USC00519397,2015-05-23,0.07,75
622,1930,USC00519397,2015-06-17,0.03,77
623,1932,USC00519397,2015-06-19,0.01,78
624,1933,USC00519397,2015-06-20,0.04,78
625,1936,USC00519397,2015-06-23,0.03,77
626,1937,USC00519397,2015-06-24,0.03,79
627,1938,USC00519397,2015-06-25,0.03,79
628,1951,USC00519397,2015-07-08,0.03,80
629,1953,USC00519397,2015-07-10,0.01,81
630,1954,USC00519397,2015-07-11,0.02,79
631,1955,USC00519397,2015-07-12,0.02,79
632,1957,USC00519397,2015-07-14,0.01,81
633,1962,USC00519397,2015-07-19,0.05,78
634,1965,USC00519397,2015-07-22,0.01,79
635,1975,USC00519397,2015-08-01,0.02,78
636,1980,USC00519397,2015-08-06,0.1,81
637,1981,USC00519397,2015-08-07,0.14,80
638,1984,USC00519397,2015-08-10,0.01,81
639,1989,USC00519397,2015-08-15,0.01,80
640,1991,USC00519397,2015-08-17,0.01,79
641,1992,USC00519397,2015-08-18,0.06,78
642,1997,USC00519397,2015-08-23,0.02,81
643,1998,USC00519397,2015-08-24,0.42,74
644,1999,USC00519397,2015-08-25,0.2,79
645,2000,USC00519397,2015-08-26,0.62,77
646,2001,USC00519397,2015-08-27,0.62,77
647,2002,USC00519397,2015-08-28,0.06,81
648,2008,USC00519397,2015-09-03,0.23,77
649,2009,USC00519397,2015-09-04,0.52,77
650,2010,USC00519397,2015-09-05,0.08,80
651,2012,USC00519397,2015-09-07,0.06,79
652,2013,USC00519397,2015-09-08,0.01,81
653,2016,USC00519397,2015-09-11,0.77,79
654,2017,USC00519397,2015-09-12,0.5,76
655,2018,USC00519397,2015-09-13,0.11,79
656,2019,USC00519397,2015-09-14,0.77,78
657,2020,USC00519397,2015-09-15,0.26,78
658,2021,USC00519397,2015-09-16,0.01,81
659,2023,USC00519397,2015-09-18,0.02,81
660,2024,USC00519397,2015-09-19,0.02,83
661,2026,USC00519397,2015-09-21,0.07,79
662,2027,USC00519397,2015-09-22,0.09,81
663,2028,USC00519397,2015-09-23,0.01,80
664,2030,USC00519397,2015-09-25,0.08,81
665,2031,USC00519397,2015-09-26,0.03,80
666,2032,USC00519397,2015-09-27,0.15,79
667,2033,USC00519397,2015-09-28,0.04,79
668,2034,USC00519397,2015-09-29,0.11,78
669,2035,USC00519397,2015-09-30,0.04,80
670,2036,USC00519397,2015-10-01,0.05,76
671,2037,USC00519397,2015-10-02,0.03,79
672,2042,USC00519397,2015-10-07,0.04,79
673,2047,USC00519397,2015-10-12,0.03,77
674,2048,USC00519397,2015-10-13,0.04,79
675,2049,USC00519397,2015-10-14,0.01,82
676,2050,USC00519397,2015-10-15,0.01,78
677,2053,USC00519397,2015-10-18,0.04,82
678,2055,USC00519397,2015-10-20,0.01,76
679,2056,USC00519397,2015-10-21,0.06,72
680,2057,USC00519397,2015-10-22,0.01,73
681,2062,USC00519397,2015-10-27,0.11,75
682,2063,USC00519397,2015-10-28,0.01,79
683,2067,USC00519397,2015-11-01,0.19,75
684,2068,USC00519397,2015-11-02,0.01,79
685,2070,USC00519397,2015-11-04,0.02,79
686,2071,USC00519397,2015-11-05,0.03,78
687,2072,USC00519397,2015-11-06,0.01,79
688,2073,USC00519397,2015-11-07,0.1,76
689,2074,USC00519397,2015-11-08,0.02,78
690,2075,USC00519397,2015-11-09,0.11,76
691,2078,USC00519397,2015-11-12,0.01,77
692,2080,USC00519397,2015-11-14,0.17,78
693,2081,USC00519397,2015-11-15,0.02,77
694,2084,USC00519397,2015-11-18,0.02,77
695,2086,USC00519397,2015-11-20,1.57,73
696,2087,USC00519397,2015-11-21,0.85,75
697,2088,USC00519397,2015-11-22,0.33,75
698,2089,USC00519397,2015-11-23,0.62,76
699,2090,USC00519397,2015-11-24,0.75,71
700,2091,USC00519397,2015-11-25,0.01,76
701,2092,USC00519397,2015-11-26,0.36,76
702,2093,USC00519397,2015-11-27,0.11,77
703,2094,USC00519397,2015-11-28,0.02,77
704,2095,USC00519397,2015-11-29,0.03,76
705,2096,USC00519397,2015-11-30,0.01,77
706,2099,USC00519397,2015-12-03,0.06,75
707,2100,USC00519397,2015-12-04,0.02,75
708,2106,USC00519397,2015-12-10,0.06,74
709,2108,USC00519397,2015-12-12,0.39,72
710,2111,USC00519397,2015-12-15,0.08,74
711,2113,USC00519397,2015-12-17,0.02,74
712,2114,USC00519397,2015-12-18,0.08,75
713,2115,USC00519397,2015-12-19,0.13,76
714,2116,USC00519397,2015-12-20,0.03,74
715,2117,USC00519397,2015-12-21,0.01,75
716,2122,USC00519397,2015-12-26,0.02,74
717,2123,USC00519397,2015-12-27,0.43,74
718,2124,USC00519397,2015-12-28,0.01,77
719,2134,USC00519397,2016-01-07,0.18,65
720,2135,USC00519397,2016-01-08,0.01,67
721,2136,USC00519397,2016-01-09,0.03,75
722,2137,USC00519397,2016-01-10,0.01,66
723,2143,USC00519397,2016-01-16,0.01,65
724,2152,USC00519397,2016-01-25,0.04,71
725,2153,USC00519397,2016-01-26,0.16,68
726,2154,USC00519397,2016-01-27,0.01,68
727,2160,USC00519397,2016-02-02,0.06,68
728,2165,USC00519397,2016-02-07,0.02,68
729,2166,USC00519397,2016-02-08,0.01,65
730,2170,USC00519397,2016-02-12,0.02,75
731,2174,USC00519397,2016-02-16,0.02,74
732,2175,USC00519397,2016-02-17,0.21,71
733,2176,USC00519397,2016-02-18,0.02,73
734,2177,USC00519397,2016-02-19,0.03,66
735,2178,USC00519397,2016-02-20,0.01,66
736,2196,USC00519397,2016-03-09,0.19,68
737,2202,USC00519397,2016-03-15,0.08,66
738,2203,USC00519397,2016-03-16,0.05,72
739,2212,USC00519397,2016-03-25,0.01,73
740,2213,USC00519397,2016-03-26,0.09,68
741,2214,USC00519397,2016-03-27,0.01,68
742,2216,USC00519397,2016-03-29,0.09,73
743,2217,USC00519397,2016-03-30,0.01,70
744,2224,USC00519397,2016-04-06,0.01,72
745,2229,USC00519397,2016-04-11,0.01,75
746,2231,USC00519397,2016-04-13,0.01,77
747,2235,USC00519397,2016-04-17,0.17,70
748,2236,USC00519397,2016-04-18,0.15,72
749,2241,USC00519397,2016-04-23,0.05,75
750,2242,USC00519397,2016-04-24,0.05,77
751,2251,USC00519397,2016-05-03,0.01,78
752,2253,USC00519397,2016-05-05,0.13,76
753,2255,USC00519397,2016-05-07,0.03,73
754,2263,USC00519397,2016-05-15,0.02,78
755,2268,USC00519397,2016-05-20,0.01,77
756,2269,USC00519397,2016-05-21,0.03,76
757,2274,USC00519397,2016-05-26,0.06,76
758,2276,USC00519397,2016-05-28,0.1,75
759,2277,USC00519397,2016-05-29,0.54,73
760,2278,USC00519397,2016-05-30,0.16,71
761,2279,USC00519397,2016-05-31,0.05,74
762,2280,USC00519397,2016-06-01,0.06,76
763,2286,USC00519397,2016-06-07,0.01,77
764,2288,USC00519397,2016-06-09,0.01,73
765,2289,USC00519397,2016-06-10,0.05,77
766,2291,USC00519397,2016-06-12,0.01,78
767,2294,USC00519397,2016-06-15,0.01,78
768,2295,USC00519397,2016-06-16,0.02,77
769,2296,USC00519397,2016-06-17,0.02,76
770,2298,USC00519397,2016-06-19,0.01,77
771,2299,USC00519397,2016-06-20,0.01,78
772,2303,USC00519397,2016-06-24,0.01,77
773,2304,USC00519397,2016-06-25,0.03,78
774,2305,USC00519397,2016-06-26,0.01,79
775,2306,USC00519397,2016-06-27,0.01,80
776,2313,USC00519397,2016-07-04,0.04,79
777,2314,USC00519397,2016-07-05,0.02,78
778,2315,USC00519397,2016-07-06,0.02,78
779,2316,USC00519397,2016-07-07,0.01,80
780,2319,USC00519397,2016-07-10,0.02,78
781,2324,USC00519397,2016-07-15,0.46,78
782,2325,USC00519397,2016-07-16,0.03,78
783,2327,USC00519397,2016-07-18,1.25,76
784,2328,USC00519397,2016-07-19,0.03,78
785,2330,USC00519397,2016-07-21,0.04,78
786,2331,USC00519397,2016-07-22,0.02,76
787,2333,USC00519397,2016-07-24,0.13,79
788,2334,USC00519397,2016-07-25,4.2,78
789,2340,USC00519397,2016-07-31,0.06,76
790,2341,USC00519397,2016-08-01,0.08,77
791,2342,USC00519397,2016-08-02,0.05,78
792,2344,USC00519397,2016-08-04,0.04,80
793,2345,USC00519397,2016-08-05,0.01,80
794,2347,USC00519397,2016-08-07,0.39,77
795,2348,USC00519397,2016-08-08,0.02,81
796,2359,USC00519397,2016-08-19,0.04,77
797,2361,USC00519397,2016-08-21,0.12,76
798,2362,USC00519397,2016-08-22,0.4,77
799,2364,USC00519397,2016-08-24,0.08,79
800,2365,USC00519397,2016-08-25,0.08,80
801,2368,USC00519397,2016-08-28,0.01,78
802,2371,USC00519397,2016-08-31,0.13,80
803,2375,USC00519397,2016-09-04,0.03,75
804,2378,USC00519397,2016-09-07,0.05,76
805,2380,USC00519397,2016-09-09,0.03,79
806,2382,USC00519397,2016-09-11,0.05,76
807,2384,USC00519397,2016-09-13,0.02,78
808,2385,USC00519397,2016-09-14,1.32,75
809,2386,USC00519397,2016-09-15,0.42,79
810,2387,USC00519397,2016-09-16,0.06,80
811,2388,USC00519397,2016-09-17,0.05,79
812,2393,USC00519397,2016-09-22,0.02,76
813,2397,USC00519397,2016-09-26,0.06,80
814,2398,USC00519397,2016-09-27,0.02,80
815,2418,USC00519397,2016-10-17,0.01,78
816,2422,USC00519397,2016-10-21,0.05,77
817,2423,USC00519397,2016-10-22,0.15,79
818,2424,USC00519397,2016-10-23,0.01,78
819,2426,USC00519397,2016-10-25,0.03,77
820,2431,USC00519397,2016-10-30,0.24,76
821,2432,USC00519397,2016-10-31,0.03,77
822,2440,USC00519397,2016-11-08,0.07,71
823,2451,USC00519397,2016-11-19,0.03,75
824,2452,USC00519397,2016-11-20,0.05,76
825,2453,USC00519397,2016-11-21,0.01,76
826,2454,USC00519397,2016-11-22,0.13,75
827,2455,USC00519397,2016-11-23,0.14,72
828,2456,USC00519397,2016-11-24,0.05,74
829,2457,USC00519397,2016-11-25,0.05,75
830,2458,USC00519397,2016-11-26,0.05,73
831,2460,USC00519397,2016-11-28,0.01,75
832,2462,USC00519397,2016-11-30,0.14,75
833,2463,USC00519397,2016-12-01,0.12,75
834,2464,USC00519397,2016-12-02,0.03,72
835,2466,USC00519397,2016-12-04,0.03,71
836,2467,USC00519397,2016-12-05,0.43,68
837,2468,USC00519397,2016-12-06,0.02,67
838,2470,USC00519397,2016-12-08,0.03,73
839,2471,USC00519397,2016-12-09,0.52,70
840,2472,USC00519397,2016-12-10,0.05,70
841,2473,USC00519397,2016-12-11,0.04,70
842,2474,USC00519397,2016-12-12,0.01,66
843,2475,USC00519397,2016-12-13,0.05,67
844,2476,USC00519397,2016-12-14,0.03,70
845,2479,USC00519397,2016-12-17,0.01,71
846,2480,USC00519397,2016-12-18,0.13,73
847,2481,USC00519397,2016-12-19,0.01,69
848,2484,USC00519397,2016-12-22,0.01,71
849,2485,USC00519397,2016-12-23,0.01,72
850,2486,USC00519397,2016-12-24,0.01,74
851,2488,USC00519397,2016-12-26,0.02,74
852,2490,USC00519397,2016-12-28,0.02,71
853,2491,USC00519397,2016-12-29,0.04,73
854,2492,USC00519397,2016-12-30,0.12,69
855,2493,USC00519397,2016-12-31,0.01,66
856,2515,USC00519397,2017-01-22,0.16,72
857,2517,USC00519397,2017-01-24,0.04,69
858,2518,USC00519397,2017-01-25,0.03,72
859,2522,USC00519397,2017-01-29,0.18,67
860,2531,USC00519397,2017-02-07,0.51,64
861,2535,USC00519397,2017-02-11,0.31,69
862,2536,USC00519397,2017-02-12,2.62,68
863,2537,USC00519397,2017-02-13,0.01,74
864,2540,USC00519397,2017-02-16,0.07,71
865,2545,USC00519397,2017-02-21,0.06,70
866,2546,USC00519397,2017-02-22,0.06,72
867,2547,USC00519397,2017-02-23,0.01,74
868,2549,USC00519397,2017-02-25,0.03,64
869,2553,USC00519397,2017-03-01,1.19,66
870,2554,USC00519397,2017-03-02,0.73,73
871,2555,USC00519397,2017-03-03,0.47,69
872,2557,USC00519397,2017-03-05,0.35,71
873,2576,USC00519397,2017-03-24,0.02,73
874,2597,USC00519397,2017-04-14,0.26,75
875,2598,USC00519397,2017-04-15,0.01,73
876,2600,USC00519397,2017-04-17,0.02,74
877,2602,USC00519397,2017-04-19,0.02,74
878,2603,USC00519397,2017-04-20,0.05,78
879,2604,USC00519397,2017-04-21,0.23,73
880,2605,USC00519397,2017-04-22,0.32,76
881,2606,USC00519397,2017-04-23,0.03,77
882,2612,USC00519397,2017-04-29,0.12,72
883,2613,USC00519397,2017-04-30,0.89,63
884,2614,USC00519397,2017-05-01,0.26,75
885,2623,USC00519397,2017-05-11,0.01,78
886,2627,USC00519397,2017-05-15,0.05,78
887,2628,USC00519397,2017-05-16,0.01,78
888,2630,USC00519397,2017-05-18,0.01,73
889,2635,USC00519397,2017-05-23,0.08,87
890,2636,USC00519397,2017-05-24,0.13,77
891,2637,USC00519397,2017-05-25,0.15,77
892,2638,USC00519397,2017-05-27,0.01,74
893,2639,USC00519397,2017-05-28,0.02,76
894,2641,USC00519397,2017-05-30,0.26,76
895,2642,USC00519397,2017-05-31,0.02,79
896,2645,USC00519397,2017-06-03,0.02,79
897,2652,USC00519397,2017-06-10,0.04,77
898,2653,USC00519397,2017-06-11,0.08,79
899,2654,USC00519397,2017-06-12,0.02,83
900,2660,USC00519397,2017-06-18,0.05,77
901,2662,USC00519397,2017-06-20,0.02,78
902,2666,USC00519397,2017-06-24,0.06,80
903,2672,USC00519397,2017-06-30,0.08,75
904,2673,USC00519397,2017-07-01,0.02,80
905,2674,USC00519397,2017-07-02,0.02,80
906,2675,USC00519397,2017-07-03,0.04,78
907,2676,USC00519397,2017-07-04,0.04,80
908,2685,USC00519397,2017-07-13,0.07,79
909,2686,USC00519397,2017-07-14,0.02,81
910,2688,USC00519397,2017-07-16,0.02,78
911,2689,USC00519397,2017-07-17,0.03,80
912,2690,USC00519397,2017-07-18,0.05,80
913,2691,USC00519397,2017-07-20,0.03,80
914,2693,USC00519397,2017-07-22,0.03,81
915,2695,USC00519397,2017-07-24,0.05,78
916,2703,USC00519397,2017-08-01,0.02,77
917,2706,USC00519397,2017-08-04,0.02,80
918,2717,USC00519397,2017-08-15,0.02,78
919,2724,USC00513117,2010-01-01,0.28,67
920,2729,USC00513117,2010-01-06,0.02,76
921,2730,USC00513117,2010-01-07,0.38,70
922,2731,USC00513117,2010-01-08,0.01,66
923,2734,USC00513117,2010-01-11,0.03,67
924,2743,USC00513117,2010-01-20,0.01,72
925,2744,USC00513117,2010-01-21,0.04,70
926,2750,USC00513117,2010-01-27,0.12,71
927,2751,USC00513117,2010-01-28,0.19,68
928,2752,USC00513117,2010-01-29,0.19,68
929,2753,USC00513117,2010-01-30,1.7,69
930,2754,USC00513117,2010-01-31,0.28,73
931,2755,USC00513117,2010-02-01,0.01,69
932,2757,USC00513117,2010-02-03,0.31,66
933,2760,USC00513117,2010-02-06,0.06,66
934,2769,USC00513117,2010-02-17,0.02,69
935,2771,USC00513117,2010-02-19,0.05,63
936,2772,USC00513117,2010-02-20,0.17,66
937,2773,USC00513117,2010-02-21,0.04,66
938,2774,USC00513117,2010-02-22,0.87,66
939,2781,USC00513117,2010-03-01,0.04,70
940,2784,USC00513117,2010-03-04,0.33,68
941,2785,USC00513117,2010-03-05,0.21,69
942,2786,USC00513117,2010-03-06,0.09,71
943,2788,USC00513117,2010-03-08,0.34,70
944,2789,USC00513117,2010-03-09,0.05,68
945,2790,USC00513117,2010-03-10,0.04,70
946,2791,USC00513117,2010-03-11,0.09,71
947,2792,USC00513117,2010-03-12,0.03,71
948,2795,USC00513117,2010-03-15,0.16,70
949,2796,USC00513117,2010-03-16,0.16,71
950,2797,USC00513117,2010-03-17,0.4,66
951,2798,USC00513117,2010-03-18,0.44,66
952,2799,USC00513117,2010-03-19,0.08,69
953,2800,USC00513117,2010-03-20,0.01,69
954,2804,USC00513117,2010-03-24,0.03,72
955,2805,USC00513117,2010-03-25,0.01,72
956,2806,USC00513117,2010-03-26,0.02,71
957,2807,USC00513117,2010-03-27,0.01,71
958,2808,USC00513117,2010-03-28,0.01,71
959,2810,USC00513117,2010-03-30,0.02,73
960,2811,USC00513117,2010-03-31,0.02,71
961,2812,USC00513117,2010-04-01,0.01,73
962,2813,USC00513117,2010-04-02,0.02,71
963,2814,USC00513117,2010-04-03,0.03,72
964,2815,USC00513117,2010-04-04,0.13,71
965,2816,USC00513117,2010-04-05,0.19,71
966,2817,USC00513117,2010-04-06,0.07,69
967,2818,USC00513117,2010-04-07,0.51,70
968,2820,USC00513117,2010-04-09,0.24,69
969,2821,USC00513117,2010-04-10,0.03,72
970,2822,USC00513117,2010-04-11,0.03,69
971,2823,USC00513117,2010-04-12,0.01,71
972,2824,USC00513117,2010-04-13,0.06,71
973,2825,USC00513117,2010-04-14,0.07,69
974,2827,USC00513117,2010-04-16,0.03,67
975,2828,USC00513117,2010-04-17,0.02,69
976,2830,USC00513117,2010-04-19,0.01,71
977,2831,USC00513117,2010-04-20,0.06,70
978,2834,USC00513117,2010-04-23,0.13,71
979,2835,USC00513117,2010-04-24,0.15,73
980,2838,USC00513117,2010-04-27,0.01,72
981,2839,USC00513117,2010-04-28,0.07,71
982,2840,USC00513117,2010-04-29,0.01,74
983,2841,USC00513117,2010-04-30,0.02,74
984,2842,USC00513117,2010-05-01,0.02,72
985,2843,USC00513117,2010-05-02,0.03,72
986,2844,USC00513117,2010-05-03,0.89,72
987,2845,USC00513117,2010-05-04,0.07,73
988,2848,USC00513117,2010-05-07,0.08,72
989,2849,USC00513117,2010-05-08,0.01,76
990,2853,USC00513117,2010-05-12,0.01,73
991,2854,USC00513117,2010-05-13,0.01,75
992,2856,USC00513117,2010-05-15,0.06,69
993,2857,USC00513117,2010-05-16,0.1,74
994,2861,USC00513117,2010-05-20,0.08,72
995,2862,USC00513117,2010-05-21,0.05,73
996,2863,USC00513117,2010-05-22,0.05,75
997,2864,USC00513117,2010-05-23,0.04,74
998,2865,USC00513117,2010-05-24,0.07,74
999,2866,USC00513117,2010-05-25,0.09,74
1000,2867,USC00513117,2010-05-26,0.08,74
1001,2870,USC00513117,2010-05-29,0.01,74
1002,2872,USC00513117,2010-05-31,0.02,75
1003,2873,USC00513117,2010-06-01,0.03,74
1004,2879,USC00513117,2010-06-07,0.02,75
1005,2882,USC00513117,2010-06-10,0.02,75
1006,2885,USC00513117,2010-06-13,0.01,76
1007,2886,USC00513117,2010-06-14,0.06,73
1008,2888,USC00513117,2010-06-16,0.01,74
1009,2889,USC00513117,2010-06-17,0.02,75
1010,2890,USC00513117,2010-06-18,0.06,70
1011,2891,USC00513117,2010-06-19,0.13,74
1012,2892,USC00513117,2010-06-20,0.02,75
1013,2893,USC00513117,2010-06-21,0.01,75
1014,2896,USC00513117,2010-06-24,0.01,75
1015,2897,USC00513117,2010-06-25,0.05,74
1016,2898,USC00513117,2010-06-26,0.24,72
1017,2899,USC00513117,2010-06-27,0.03,76
1018,2900,USC00513117,2010-06-28,0.11,73
1019,2902,USC00513117,2010-06-30,0.03,76
1020,2903,USC00513117,2010-07-01,0.01,73
1021,2904,USC00513117,2010-07-02,0.14,72
1022,2905,USC00513117,2010-07-03,0.06,75
1023,2906,USC00513117,2010-07-04,0.07,75
1024,2907,USC00513117,2010-07-05,0.03,72
1025,2908,USC00513117,2010-07-06,0.05,72
1026,2909,USC00513117,2010-07-07,0.11,73
1027,2910,USC00513117,2010-07-08,0.04,74
1028,2911,USC00513117,2010-07-09,0.04,74
1029,2912,USC00513117,2010-07-10,0.09,73
1030,2913,USC00513117,2010-07-11,0.02,81
1031,2915,USC00513117,2010-07-13,0.01,72
1032,2916,USC00513117,2010-07-14,0.45,70
1033,2917,USC00513117,2010-07-15,0.04,72
1034,2918,USC00513117,2010-07-16,0.02,76
1035,2919,USC00513117,2010-07-17,0.04,75
1036,2920,USC00513117,2010-07-18,0.05,75
1037,2921,USC00513117,2010-07-19,0.12,74
1038,2922,USC00513117,2010-07-20,0.21,75
1039,2924,USC00513117,2010-07-22,0.15,76
1040,2925,USC00513117,2010-07-23,0.09,73
1041,2929,USC00513117,2010-07-27,0.03,72
1042,2930,USC00513117,2010-07-28,0.46,75
1043,2931,USC00513117,2010-07-29,0.02,75
1044,2932,USC00513117,2010-07-30,0.01,76
1045,2933,USC00513117,2010-07-31,0.02,77
1046,2934,USC00513117,2010-08-01,0.16,72
1047,2935,USC00513117,2010-08-02,0.15,74
1048,2936,USC00513117,2010-08-03,0.04,74
1049,2937,USC00513117,2010-08-04,0.12,74
1050,2938,USC00513117,2010-08-05,0.13,72
1051,2940,USC00513117,2010-08-07,0.05,74
1052,2941,USC00513117,2010-08-08,0.1,73
1053,2942,USC00513117,2010-08-09,0.04,76
1054,2945,USC00513117,2010-08-12,0.02,76
1055,2946,USC00513117,2010-08-13,0.19,76
1056,2949,USC00513117,2010-08-16,0.12,70
1057,2950,USC00513117,2010-08-17,0.24,72
1058,2951,USC00513117,2010-08-18,0.08,73
1059,2952,USC00513117,2010-08-19,0.06,76
1060,2953,USC00513117,2010-08-20,0.01,76
1061,2955,USC00513117,2010-08-22,0.02,75
1062,2957,USC00513117,2010-08-24,0.08,74
1063,2958,USC00513117,2010-08-25,0.25,73
1064,2959,USC00513117,2010-08-26,0.05,74
1065,2960,USC00513117,2010-08-27,0.21,75
1066,2962,USC00513117,2010-08-29,0.1,76
1067,2963,USC00513117,2010-08-30,0.02,76
1068,2966,USC00513117,2010-09-02,0.03,73
1069,2967,USC00513117,2010-09-03,0.29,72
1070,2968,USC00513117,2010-09-04,0.04,73
1071,2969,USC00513117,2010-09-05,0.08,74
1072,2970,USC00513117,2010-09-06,0.01,75
1073,2971,USC00513117,2010-09-07,0.03,75
1074,2972,USC00513117,2010-09-08,0.01,75
1075,2973,USC00513117,2010-09-09,0.01,75
1076,2974,USC00513117,2010-09-10,0.03,76
1077,2975,USC00513117,2010-09-11,0.02,77
1078,2978,USC00513117,2010-09-14,0.01,76
1079,2980,USC00513117,2010-09-16,0.01,77
1080,2982,USC00513117,2010-09-18,0.03,76
1081,2983,USC00513117,2010-09-19,0.08,78
1082,2984,USC00513117,2010-09-20,0.03,77
1083,2985,USC00513117,2010-09-21,0.02,75
1084,2986,USC00513117,2010-09-22,0.5,74
1085,2987,USC00513117,2010-09-23,0.33,75
1086,2993,USC00513117,2010-09-30,0.02,73
1087,2994,USC00513117,2010-10-01,0.43,72
1088,2995,USC00513117,2010-10-02,0.16,76
1089,2996,USC00513117,2010-10-03,0.07,82
1090,2997,USC00513117,2010-10-04,0.06,76
1091,2998,USC00513117,2010-10-05,0.07,77
1092,3003,USC00513117,2010-10-10,0.03,75
1093,3004,USC00513117,2010-10-11,0.04,76
1094,3005,USC00513117,2010-10-12,0.06,71
1095,3006,USC00513117,2010-10-13,0.02,77
1096,3010,USC00513117,2010-10-17,0.16,77
1097,3011,USC00513117,2010-10-18,0.02,71
1098,3014,USC00513117,2010-10-21,0.04,73
1099,3019,USC00513117,2010-10-26,0.16,76
1100,3020,USC00513117,2010-10-27,0.06,76
1101,3021,USC00513117,2010-10-28,0.09,76
1102,3022,USC00513117,2010-10-29,0.1,75
1103,3023,USC00513117,2010-10-30,0.11,74
1104,3025,USC00513117,2010-11-01,0.42,73
1105,3026,USC00513117,2010-11-02,0.1,70
1106,3028,USC00513117,2010-11-04,0.39,73
1107,3029,USC00513117,2010-11-05,0.07,75
1108,3030,USC00513117,2010-11-06,0.1,75
1109,3031,USC00513117,2010-11-07,0.21,75
1110,3033,USC00513117,2010-11-09,0.01,75
1111,3037,USC00513117,2010-11-13,0.03,75
1112,3038,USC00513117,2010-11-14,0.02,74
1113,3039,USC00513117,2010-11-15,0.35,75
1114,3040,USC00513117,2010-11-16,0.01,74
1115,3043,USC00513117,2010-11-19,0.19,71
1116,3044,USC00513117,2010-11-20,0.02,71
1117,3046,USC00513117,2010-11-22,0.02,68
1118,3049,USC00513117,2010-11-25,0.16,75
1119,3051,USC00513117,2010-11-27,0.03,74
1120,3052,USC00513117,2010-11-28,0.49,71
1121,3053,USC00513117,2010-11-29,0.04,70
1122,3054,USC00513117,2010-11-30,0.15,73
1123,3055,USC00513117,2010-12-01,0.76,73
1124,3056,USC00513117,2010-12-02,0.13,72
1125,3057,USC00513117,2010-12-03,0.16,73
1126,3064,USC00513117,2010-12-10,1.95,65
1127,3065,USC00513117,2010-12-11,0.62,69
1128,3066,USC00513117,2010-12-12,0.15,71
1129,3067,USC00513117,2010-12-13,0.47,69
1130,3073,USC00513117,2010-12-19,3.18,70
1131,3074,USC00513117,2010-12-20,4.94,71
1132,3075,USC00513117,2010-12-21,0.43,71
1133,3076,USC00513117,2010-12-22,0.01,71
